patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
9473192,2016-10-18,2016-03-09,US,-117.929436,33.617004,"H04B1/3888,H04M1/0202",utility,Protective case for mobile device having cover with opaque and transparent regions,"Incipio, LLC",fl:an_ln:fathollahi-1,Andy,Fathollahi,[],198ade87-16c8-11ed-9b5f-1234bde3cd05,"6445577,8599547,9246532,9276628,5657210",2016-03-09,0-0-0
9478866,2016-10-25,2014-05-15,FI,23.760311,61.49802,"H01Q1/243,H01Q3/24,H01Q13/06,H01Q1/50,H04M1/0202,H01P1/201",utility,Orientation agnostic millimeter-wave radio link,Intel Corporation,fl:sa_ln:lahti-1,Saku,Lahti,[],5eacb734-16c8-11ed-9b5f-1234bde3cd05,6433747,2014-05-15,0-0-0
9479623,2016-10-25,2014-10-08,TW,121.46566,25.011997,"G02B6/0043,H04M1/22,H04M1/0202",utility,Mobile terminal housing,"HON HAI PRECISION INDUSTRY CO., LTD.",fl:sh_ln:chang-258,Shao-Han,Chang,[],907f9ab3-16c8-11ed-9b5f-1234bde3cd05,,2014-10-08,0-0-0
9485034,2016-11-01,2014-08-06,SE,13.192945,55.702927,"H04W84/12,H04B13/005,H04W4/80,H04M1/0202",utility,Device with external metal frame as coupling element for body-coupled-communication signals,SONY CORPORATION,fl:th_ln:bolin-1,Thomas,Bolin,[],4d375dc7-16c8-11ed-9b5f-1234bde3cd05,,2014-08-06,0-0-0
9485336,2016-11-01,2015-01-22,JP,139.63678,35.444996,"H04M1/0202,H04M1/18,G06F1/1656,H04M1/0274,H04B2001/3894,H04B1/3888,H05K5/03,H01R13/5213,H01R2201/16",utility,Waterproof structure and electronic apparatus,FUJITSU LIMITED,fl:ta_ln:shinoda-9,Takao,Shinoda,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"9172781,8544643,4383743,7050712,7050712",2015-01-22,0-0-0
9484621,2016-11-01,2012-11-02,US,-122.419914,37.779026,"B23K2101/38,H04M1/0202,H04M1/026,H04M1/0283,H01Q1/243,B23K26/382,H01Q9/42",utility,Portable electronic device body having laser perforation apertures and associated fabrication method,Nokia Technologies Oy,fl:an_ln:fahlgren-2,Anton,Fahlgren,[],4affd925-16c8-11ed-9b5f-1234bde3cd05,"8150484,8072333",2012-11-02,0-0-0
9495575,2016-11-15,2015-01-09,KR,126.978294,37.566677,"G06F1/163,G06V40/13,H04M2250/12,G06F21/35,G06V40/1365,H04M1/72412,G06F21/32,H04B2001/3861,H04M1/0202,H04B1/385,G06F2200/1637,H04M2250/22,H04M1/67,G06F1/1652,G06F3/017",utility,Ring-type mobile terminal,LG Electronics Inc.,fl:ta_ln:kim-474,Taeho,Kim,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,"5926261,6703918,8243131,8243131",2015-01-09,0-0-0
9496912,2016-11-15,2016-04-08,JP,139.702789,35.530529,"H04M1/0264,G06F1/1637,H04B1/3888,H04M1/0202,G06F1/1656,G06F1/1605,H04M1/0266,G06F1/1658,H04M1/185,G06F1/1688",utility,Electronic apparatus,KYOCERA CORPORATION,fl:mi_ln:hidaka-4,Mizuho,Hidaka,[],1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05,8773373,2016-04-08,0-0-0
9497536,2016-11-15,2012-12-03,JP,135.635498,34.710674,"H04R2499/11,H04R1/2884,H04M1/035,H04M1/18,H04R1/028,H04R2499/15,H04R17/02,H04M1/0202",utility,Electronic device,KYOCERA CORPORATION,fl:ma_ln:otani-14,Masayuki,Otani,[],8a6d815b-16c8-11ed-9b5f-1234bde3cd05,"8884897,7400875,6389297,6389297",2012-12-03,0-0-0
9503147,2016-11-22,2016-02-10,US,-105.066803,40.550854,"B65D81/022,A45C2011/002,H04M1/0202,A45C2011/001,A45C2011/003,A45C5/02,G06F2200/1633,H05K5/03,H04B1/3888,A45F5/00,A45C11/00,G06F1/1656",utility,Protective enclosure for an electronic device,"Otter Products, LLC",fl:ke_ln:witter-1,Kevin W.,Witter,[],8f94a78e-16c8-11ed-9b5f-1234bde3cd05,"9173314,8623494,5380968,7359184,5386084,7933122,7050841,7343184,9098238,5388692,7558594,7236588,7194291,6701159,4097878,9182785,6625394,7072699,8395894,6375009,6317313,8755852,6616111,6626362,6456487,8453344,6349824,6445577,5671120,4029999,8965458,5025921,5388691,8777002,5368159,8457701,5360108,5123044,5508479,9060580,4584718,7907394,5138523,5383091,7555325,8599547,9125297,6762935,3023885,3023885",2016-02-10,0-0-0
9509359,2016-11-29,2013-06-13,JP,139.702789,35.530529,"G06F1/1637,H04M1/0266,H04B1/3888,H04M1/0202,H04M1/185,G06F1/1626,G06F1/1656,G02F1/133308",utility,Mobile terminal device,NEC CORPORATION,fl:ry_ln:michino-1,Ryota,Michino,[],1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05,,2013-06-13,0-0-0
9509814,2016-11-29,2016-03-04,CN,114.121223,22.54598,"H04M1/0202,H04M1/026,G06F1/1698,H04Q1/24,G06F1/203",utility,Mobile terminal,AAC Technologies Pte. Ltd.,fl:hu_ln:jiang-26,Hua,Jiang,[],93778f03-16c8-11ed-9b5f-1234bde3cd05,,2016-03-04,0-0-0
9516149,2016-12-06,2011-09-29,US,-122.419914,37.779026,"B32B17/10036,H04M1/185,B32B17/1077,Y10T156/10,B32B17/10761,H04M1/0202,B32B17/10018,B32B17/10137,B32B2457/202,H04M1/0249,G06F1/1626,H04M1/0266,B32B2307/412",utility,Multi-layer transparent structures for electronic device housings,Apple Inc.,fl:de_ln:wright-17,Derek W.,Wright,[],4affd925-16c8-11ed-9b5f-1234bde3cd05,"3558415,6769274,6114039,5254149,6325704,7872644,4855186,7461564,3626723,6120908,2643020,3857689,4846868,6690387,4393700,6323846,8393175,4849002,5930047,6393180,5880411,8824140,6810688,5725625,5525138,3843472,8684613,4277299,4986130,6516634,3498773,3619240,4130684,5825352,7918019,4937129,5733622,5953094,5369267,4957364,5654057,4052184,4346601,3951707,4425810,5437193,8315043,5625154,5483261,6287674,8278379,3607172,3652244,4733973,4015045,3753840,7966785,4842629,5281303,5157746,5411563,4212919,3926605,6429840,3415637,7626807,4353649,5985014,6245313,3798013,6996324,6327011,4156755,6936741,6050870,8391010,6159608,7201965,5269888,5816225,5445871,7166531,6261398,4844724,4999071,7012700,6166915,5780371,8110268,3441398,5129934,6310610,7261943,6718612,4911743,5041173,5835079,7558054,8312743,8123897,4537820,6955971,5826601,4872896,8551283,4165228,4946523,5488204,4646722,4824722,4218230,6521862,4959548,7070837,7015894,8673163,7013709,8013834,7165362,5160523,3467508,7184064,4983197,5238743,6621542,8196636,4277538,8111248,6772610,7810355,6188391,4119760,7663607,6307590,5766493,6437867,6350664,4178082,5104435,4277538,8111248,6772610,7810355,6188391,4119760,7663607,6307590,5766493,6437867,6350664,4178082,5104435",2011-09-29,0-0-0
9513668,2016-12-06,2015-05-08,KR,126.978294,37.566677,"H04M2250/22,H04M1/0283,H04M1/0266,G06F2200/1636,G06F1/1637,H04M1/0202,G06F3/041,G06F3/0412,H04M1/0277,H04M2201/02,H04M1/0268,H04M1/72469,H04M2201/38,G06F1/1626",utility,Mobile terminal,LG Electronics Inc.,fl:se_ln:shin-211,Seungyong,SHIN,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,D687800,2015-05-08,0-0-0
9516150,2016-12-06,2014-08-13,KR,127.028748,37.263336,"C25D5/022,H04M1/0202,H04M1/0249,C25D11/022,C25D7/00,H01Q1/243,H01Q9/40,C25D11/04,H01Q7/04,C25D11/26,C25D5/48,C25D11/30",utility,"Cover for electronic device, antenna assembly, electronic device, and method for manufacturing the same","Samsung Electronics Co., Ltd.",fl:da_ln:jeon-5,Dae Seong,Jeon,[],3eea8bf8-16c8-11ed-9b5f-1234bde3cd05,7283853,2014-08-13,0-0-0
9521220,2016-12-13,2014-02-06,US,-88.134789,41.912525,"H04M1/026,H04B1/3888,H04M1/0202",utility,Electronic device case with a friction surface,IFOLLOW,fl:ha_ln:gandhi-12,Harsh,Gandhi,[],e7d6b823-16c7-11ed-9b5f-1234bde3cd05,"8443971,9223346,8708151,8251210,8428664,8428664",2014-02-06,0-0-0
9521237,2016-12-13,2015-03-06,CN,121.469208,31.232279,"G06F3/03543,G06F3/04842,G06F3/04845,H04M1/72412,H04W68/005,H04M1/21,G06F3/0486,G06F2203/0384,H04M1/0202,G06F3/0317,H04W4/80,G06F3/04847,H04M2250/12",utility,Cellular communication device with wireless pointing device function,Creator Technology B.V.,fl:br_ln:xiao-1,Browley,Xiao,[],35a7da9f-16c8-11ed-9b5f-1234bde3cd05,"7187923,8462693,5400335,7844301,7855717,7069044,7069044",2015-03-06,0-0-0
9521500,2016-12-13,2014-11-26,CN,116.391273,39.906219,"H04R5/027,H04R2499/11,H04M1/0202,H04S1/00,H04M2250/12,H04M1/035",utility,Portable electronic device with directional microphones for stereo recording,"HUAWEI TECHNOLOGIES CO., LTD.",fl:de_ln:zhang-50,Deming,Zhang,[],3b444e27-16c8-11ed-9b5f-1234bde3cd05,"8625826,9247334",2014-11-26,0-0-0
9525761,2016-12-20,2015-12-03,TW,121.46566,25.011997,"H01Q9/42,H01Q1/241,H04M1/0202,H04B1/3838",utility,Mobile communication device,Acer Incorporated,fl:ku_ln:chang-140,Kun-Sheng,Chang,[],907f9ab3-16c8-11ed-9b5f-1234bde3cd05,,2015-12-03,0-0-0
9525762,2016-12-20,2014-10-10,KR,126.831261,37.199463,"H01Q1/52,H04B1/3838,H01Q13/16,H01Q1/48,H04M1/0202,H01Q1/243",utility,Mobile terminal having antenna,"Samsung Electronics Co., Ltd.",fl:oh_ln:kwon-35,Oh-Yong,Kwon,[],755a2aab-16c8-11ed-9b5f-1234bde3cd05,7747294,2014-10-10,0-0-0
9525303,2016-12-20,2016-01-19,US,-121.988579,37.548267,"H02J7/0044,H04M1/0202,H01M10/4257,H04B1/3883,H02J7/02,Y02E60/10",utility,Wireless charger circuit and method,SILICON SPREAD CORPORATION,fl:ta_ln:jing-4,Tao,Jing,[],c402c9a6-16c7-11ed-9b5f-1234bde3cd05,"6774607,6972543,7392068,5666605,4583034,9276625,9276625",2016-01-19,0-0-0
9523143,2016-12-20,2016-07-31,US,-75.349083,40.037334,"A63B53/047,H04M1/0202,B64C27/32,A63B2209/00,A63B53/00,A63B53/0466,C22C16/00,B64C11/16,C23C8/10,A63B53/0412,A63B53/0425,A63B53/04",utility,Oxidized-zirconium-alloy article and method therefor,"RGP INNOVATIONS, LLC",fl:jo_ln:garino-1,Jonathan P.,Garino,[],fa3ed723-16c7-11ed-9b5f-1234bde3cd05,"7550209,4895077,4226647,4000013,6440010,6849085,5620536,5620536",2016-07-31,0-0-0
9525449,2016-12-20,2013-06-03,CN,121.469208,31.232279,"H04M1/0202,H04W52/288,H04B7/086,H04N5/225,H04B1/3838",utility,Reduction of electromagnetic (EM) radiation from a client device,Empire Technology Development LLC,fl:xu_ln:yin-19,Xuefeng,Yin,[],35a7da9f-16c8-11ed-9b5f-1234bde3cd05,"8681035,7728281",2013-06-03,0-0-0
9531864,2016-12-27,2015-08-03,US,-122.520935,47.626266,"H04W88/02,G06F1/1656,H04M1/0254,H04M1/026,H04M1/7246,H04M1/0266,H04M1/72409,H04M1/04,H04M1/0202,H04B1/3888,G06Q30/0633,G06Q30/0611",utility,Customized hardware selection for a mobile phone,"Elwha, LLC",fl:al_ln:chan-2,Alistair K.,Chan,[],b4931b33-16c7-11ed-9b5f-1234bde3cd05,"6492897,7092519,8180395,6882128,5832371,6171138,7937751,7414855,7194285,7921553,6356543,8909307,8391934,5848152,8391934,5848152",2015-08-03,0-0-0
9532120,2016-12-27,2015-09-15,US,-122.159851,37.444332,"G06Q30/0611,H04L12/2867,H04L5/08,H04W12/65,H04B7/15,G06Q30/0643,H04M1/724,H04M1/72463,H04M1/72436,H04W4/00,H04B10/11,G06F40/40,H04L63/083,H04W84/04,H04N2007/145,H04Q11/0005,G09B19/0092,H04W4/16,H04Q11/0062,H04B7/04,H04W12/069,H04N21/6131,H04W12/68,G07C13/00,H04L63/12,H04M1/72403,G06F16/951,H04M2250/74,H04W40/02,H04W80/04,G06Q30/0641,H04L45/00,H04B1/0057,H04N21/2353,G06F21/32,H04B7/0404,G06F3/023,H04M1/72409,H04W16/26,H04M1/72466,H04N21/41407,H04W88/10,H04L67/06,H04L69/16,G06Q30/0625,H04W84/12,H04B7/0413,H04W92/02,H04N21/43637,H04N7/14,H04M1/0202,H04W88/06,H04M1/026,H04M2250/58,G06Q30/06,G06V20/20,H04L67/1097,H04W36/22,G06V40/30,G06Q50/12,H04L63/0861,G08C17/02",utility,Interfacing internet protocol-based wireless devices with network box and cradle,,fl:sa_ln:rao-44,Sanjay K.,Rao,[],a26e22db-16c8-11ed-9b5f-1234bde3cd05,"6185205,5519691,6519636,6138030,6771953,6374078,5594779,7149772,6751302,7149772,6751302",2015-09-15,0-0-0
9531861,2016-12-27,2013-09-17,KR,126.978294,37.566677,"H04W76/50,H04M2250/22,G08B25/014,H04W88/02,H04B1/40,H04W4/90,G08B25/016,H04M1/0202,H04M3/42221,H04M1/72424",utility,Smart phone having emergency call button,,fl:se_ln:kim-73,Seong-Soo,Kim,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,"8249547,7920891",2013-09-17,0-0-0
9535602,2017-01-03,2013-07-15,IL,35.214581,31.261219,"G06F3/04842,G06F2203/0383,B60K37/02,H04M1/6083,H04M2250/22,G06F9/452,B60K2370/569,B60K2370/586,G09G2370/12,H04W76/10,G06F3/04883,B60K2370/563,H04M1/0202,G06F3/0488,G06F3/1454,B60K35/00,H04M1/72409,G09G2380/10,G06F2203/038,B60K2370/573,B60K2370/55",utility,System and method for promoting connectivity between a mobile communication device and a vehicle touch screen,BNC Systems Ltd.,fl:od_ln:gutentag-1,Oded,Gutentag,[],4f306290-16c8-11ed-9b5f-1234bde3cd05,"8482535,8482535",2013-07-15,0-0-0
9552026,2017-01-24,2014-09-25,TW,121.46566,25.011997,"G06F1/203,H04M1/21,G06F1/1626,H04M1/0202,H05K7/20445,G06F1/1656",utility,Mobile terminal,"HON HAI PRECISION INDUSTRY CO., LTD.",fl:sh_ln:chang-258,Shao-Han,Chang,[],907f9ab3-16c8-11ed-9b5f-1234bde3cd05,"7651666,7310539,8111513,7952881,4629604,5887118,5300809,7839396",2014-09-25,0-0-0
9553630,2017-01-24,2015-06-12,JP,135.680283,34.924423,"H04B1/18,H04B1/44,H04B1/0458,H04B1/40,H04B1/006,H04M1/0202",utility,Switching module and wireless communication equipment,"MURATA MANUFACTURING CO., LTD.",fl:ta_ln:uejima-5,Takanori,Uejima,[],881e9b43-16c8-11ed-9b5f-1234bde3cd05,,2015-06-12,0-0-0
9553961,2017-01-24,2013-10-28,TW,121.141266,24.716663,"H04N7/142,H04M2250/22,H04M1/22,H04M1/0202,H04M1/0264",utility,Wireless multimedia communication device,"GEMTEK TECHNOLOGY CO., LTD.",fl:hu_ln:chen-54,Hung-Wen,Chen,[],12fc3efe-16c8-11ed-9b5f-1234bde3cd05,"7028428,8462262,6217408,7258591",2013-10-28,0-0-0
9560776,2017-01-31,2015-04-02,KR,126.978294,37.566677,"G06F1/16,H04N5/64,H05K5/0017,H05K7/20127,H04M1/0266,G06F1/1637,H05K5/0204,G02F1/133308,G06F1/203,H04M1/0202",utility,Image display device,LG Electronics Inc.,fl:ky_ln:kim-646,Kyeongdong,Kim,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,7679889,2015-04-02,0-0-0
9560750,2017-01-31,2015-04-08,KR,127.178566,37.240574,"H05K1/028,G06F2203/04102,H05K2201/051,H04M1/0202,G06F1/1652,G06F1/1626,G06F2200/1612,G06F1/1601,H04M1/0268,H05K2201/10106,G06F1/1624",utility,Display device,"Samsung Electronics Co., Ltd.",fl:sa_ln:lee-534,Sangwol,Lee,[],755a6338-16c8-11ed-9b5f-1234bde3cd05,"8009422,8644010,9019313,7965258,8363393,7830333,8787008,8009421,8787008,8009421",2015-04-08,0-0-0
9557770,2017-01-31,2016-03-17,KR,126.978294,37.566677,"H04M1/0202,H04M1/0277,H04M2201/02,H04M2250/22,H04M1/72469,H04M2201/38,G06F1/1626,G06F1/1637,G06F3/0412,H04M1/0268,H04M1/0266,H04M1/0283,G06F3/041,G06F2200/1636",utility,Mobile terminal,LG Electronics Inc.,fl:se_ln:shin-211,Seungyong,SHIN,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,D687800,2016-03-17,0-0-0
9554632,2017-01-31,2014-06-23,US,-87.624413,41.875561,"H04M1/0202,H04M1/04,G06F1/189,F16M13/00,F16M11/22,F16M13/022,F16M11/10,F16M11/105,A45C2011/003,H05K5/0217,F16M11/06,G06F1/1656,A45C2011/002,F16M11/041,A45C11/00",utility,Portable device case and accessories,Logitech Europe S.A.,fl:de_ln:tarnow-1,Derek,Tarnow,[],e1c05366-16c7-11ed-9b5f-1234bde3cd05,"9131756,8939482",2014-06-23,0-0-0
9560435,2017-01-31,2015-07-14,US,-105.066803,40.550854,"G06F2200/1633,Y10T428/25,G06F1/1633,H05K5/068,Y10T428/31696,A45C5/00,Y10T428/24909,Y10T428/24355,Y10T428/31605,G06F2200/1632,A45C13/02,H04R2201/02,H05K5/0247,H05K5/069,G06F1/1656,Y10T428/24413,H04R1/028,A45C11/00,H04M1/04,Y10T428/31692,A45C2200/10,A45C2011/001,A45C13/005,G06F1/26,G06F1/1626,B65D81/022,H04M1/185,H05K5/02,A45C13/002,Y10T428/31507,B65D81/02,G06F1/1684,B65D81/05,H04B1/3888,A45C13/36,H04R1/1033,H01F38/14,H05K5/03,H04B2001/3894,H05K5/0017,H04M1/0202,H05K5/061,A45C2011/003,A45C2011/002",utility,Protective enclosure for electronic device,"Otter Products, LLC",fl:cu_ln:richardson-2,Curtis R.,Richardson,[],8f94a78e-16c8-11ed-9b5f-1234bde3cd05,"3023885,3590988,6347796,6304459,6094785,7072699,6898283,6489745,6617973,6525928,6760570,6604618,6519141,6614722,5227953,8599547,6646866,5133076,8623494,6031524,5336896,4312580,5568357,6751552,5657459,4658956,6041924,6073770,5388691,5707757,6496685,5608599,6594472,4762227,8973752,6494321,6844845,5092458,4916441,6396769,6532152,5517434,5678204,6215474,6595608,7050712,4994829,5365461,6058356,4803504,6417056,5584054,6721651,4584718,6563927,4901852,5445266,5301346,2392787,6634494,5971145,7069063,6426872,6892880,6896134,5831348,6109434,7043281,5626222,5996954,7054441,5368159,6057668,5388692,6201867,5859762,3521216,5505328,6406758,6130945,6471056,6359787,5956291,6445577,6536589,5550452,5996956,6641921,8204561,4649453,5002184,6456487,6987527,6138826,5555157,6574434,6685493,8767385,6772879,5887723,5258592,6771775,5812188,5570780,9033099,5713466,5816459,5545128,5957831,5175873,7061762,6128441,7907394,1065898,6792298,5586002,8229068,4562590,5164245,8755852,4658945,5859628,6643656,8479875,6092707,5508479,5230016,6961434,5092459,4771299,6388877,8917496,4097878,5708707,4925149,5548306,5233502,6273252,6313892,3832725,6635838,5583742,3665991,2478987,5805416,6217835,3860937,8086291,7263032,4321572,5591039,6504710,6002093,6266240,4977483,5380968,6597865,6871739,5383091,5541813,5896277,8995127,4686332,6571056,4703161,7147163,6317313,5990874,7079879,7046230,6538413,6068119,6049813,6701159,4545023,6585090,5610655,6552899,6132367,6781825,6166094,8792232,6665174,6659274,5455466,7194086,9078498,6444297,6313982,6331744,6043626,7194291,6075433,6454146,4858798,5850915,6785566,4683587,6954405,6646864,6626362,6349824,8922985,2164221,5360108,6733870,6380899,6301100,6820813,5386084,6415138,4836256,4712657,5164542,6709127,5025921,6953126,6669017,6963756,5452829,6719381,6839432,5882602,5517683,6088069,5140632,6147858,6155416,6616111,6239968,5923752,8714299,7663879,6698608,6669017,6963756,5452829,6719381,6839432,5882602,5517683,6088069,5140632,6147858,6155416,6616111,6239968,5923752,8714299,7663879,6698608",2015-07-14,0-0-0
9564680,2017-02-07,2014-04-29,US,-122.568115,38.106197,"H01Q1/245,H04M1/0254,H04M1/0202,H04B1/3838",utility,Removable and Replaceable Sound Tunnel Shell,"Green Swan, Inc.",fl:ha_ln:lehmann-6,Harry V.,Lehmann,[],c7aa8228-16c7-11ed-9b5f-1234bde3cd05,"7146139,8340338,8350451,6456856,6505036,6075977,7499722,8760569,6785519,8629771,6631279,8385004,5956626,6934515,6341217,8577412,5541609,5336896,6404403,6800420,5335366,6615026,5530919,6259896,5787340,6535606,5524275,6535606,5524275",2014-04-29,0-0-0
9565278,2017-02-07,2013-11-13,KR,126.978294,37.566677,"G02B6/0051,H04M1/22,G02B6/0065,H04B1/3833,G02B6/006,G02B6/0055,H04M1/0202,G02B6/0043",utility,Method for manufacturing mobile terminal and light guide unit,LG Electronics Inc.,fl:jo_ln:yoo-54,Joonhee,Yoo,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,"8905610,9077791,5779337,5834850,5834850",2013-11-13,0-0-0
9571985,2017-02-14,2015-04-09,IT,11.342632,44.49382,"H04B17/318,H04W4/33,H04W4/021,H04W4/80,H04W4/023,H04W4/029,H04W40/244,H04B1/69,H04W4/30,G01S1/042,H04M1/0202,H04H20/38",utility,High accuracy indoor locating system,Datalogic IP Tech S.r.l.,fl:ma_ln:bottazzi-4,Marco,Bottazzi,[],998e3060-16c8-11ed-9b5f-1234bde3cd05,,2015-04-09,0-0-0
9571632,2017-02-14,2011-10-20,RU,30.316229,59.938736,"H04M1/72469,G06F1/1626,H04M1/035,H04M1/0202,H04M2250/22,G06F1/1694,H04W84/12,G06F1/26",utility,Mobile device,Yota Devices IPR Ltd.,fl:dm_ln:gorilovsky-1,Dmitry,Gorilovsky,[],4e406c13-16c8-11ed-9b5f-1234bde3cd05,8023261,2011-10-20,0-0-0
9571146,2017-02-14,2015-08-11,US,-77.075027,39.025841,"H04W24/08,H04B1/3838,H04M1/21,H04M1/0202,A61N1/16",utility,Detection and assessment of radio frequency emissions,TRUST TECHNOLOGY WORLD DMCC,fl:lu_ln:penafiel-1,Luis Miguel,Penafiel,[],fa534acb-16c7-11ed-9b5f-1234bde3cd05,"7274953,5566685,5544665,7672698,8604996,6985113,7146139,8290550,8155721,7212502,7099632,6564038,6957051,6947000,7330705,7330705",2015-08-11,0-0-0
9571613,2017-02-14,2015-06-03,JP,139.702789,35.530529,"Y02D30/70,G06F1/3206,H04W52/0251,H04W52/0261,H04M1/0202,G06F1/3212,Y02D10/00",utility,Portable terminal device that selects lowest amount of power consumed by a sensor and sensor's driver,FUJITSU LIMITED,fl:ei_ln:hasegawa-6,Eiji,Hasegawa,[],1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05,,2015-06-03,0-0-0
9571612,2017-02-14,2010-11-12,DE,11.575382,48.137104,"Y10T29/49826,H04M1/0202,H01Q1/243,H04M1/6041,H01Q1/38,H04B2001/3861,H04M1/0277,H04B1/385,H01Q9/0407,H01Q1/526,H01Q1/273",utility,Wrist phone with improved voice quality,venyard GmbH,fl:ed_ln:jochheim-1,Edgar,Jochheim,[],145cee04-16c8-11ed-9b5f-1234bde3cd05,"7151496,7551142,6281854,6850773,6035217,7038634,5986566,7463205,5134418,7439935,6590835,6590835",2010-11-12,0-0-0
9571150,2017-02-14,2014-05-21,US,-122.03228,37.322895,"H04M1/0202,H04B1/3888,H04M1/185,H04M2250/12",utility,Screen protection using actuated bumpers,Apple Inc.,fl:em_ln:sanford-2,Emery A.,Sanford,[],c6a61746-16c7-11ed-9b5f-1234bde3cd05,"6373702,7477469,5587854,7113351,8144453,3606296,5982617,7684183,6262888,6665192,8189280,8503121,6596976,7193581,7677538,7492544,5666261,7059182,8352077,6785566,6647328,5606341,6744186,8305744,8106789,7382567,6524692,8411432,7167360,7643243,9116668,6288489,7393575,6251493,8330305,8289689,5182158,8289715,8075981,6809916,7817373,8190015,7373863,5368914,8467133,7760289,5936600,7463436,5659376,6085878,7009835,7612994,7094094,6968954,8485053,5426562,7260885,8248777,7133281,6664491,6859357,7369345,6603620,6324054,6701529,5349893,4849580,8297601,7839051,8564424,6871888,7259357,7450332,5965249,4278726,8093811,6627818,8113494,7652892,7619891,8446475,5783297,7568942,7660107,7554798,6154360,6924996,7532478,6633481,7855892,5783297,7568942,7660107,7554798,6154360,6924996,7532478,6633481,7855892",2014-05-21,0-0-0
9571616,2017-02-14,2015-01-26,CN,114.121223,22.54598,"H04M1/0283,H04M1/0202",utility,"Housing, and electronic device using same","SHENZHEN FUTAIHONG PRECISION INDUSTRY CO., LTD.",fl:ni_ln:yang-26,Ning,Yang,[],93778f03-16c8-11ed-9b5f-1234bde3cd05,"8153270,8155715",2015-01-26,0-0-0
9575522,2017-02-21,2014-06-12,KR,126.978294,37.566677,"G06F1/1637,H05K5/0086,B32B2457/00,B32B38/0004,H05K7/2039,H04M1/0202,B32B38/10,G06F1/203,B32B38/18",utility,Mobile terminal and manufacturing method for heat spreader module,LG Electronics Inc.,fl:do_ln:seo-73,Dongup,Seo,[],1aeb3c64-16c8-11ed-9b5f-1234bde3cd05,"7336494,9128685,6744186,7315451,7315451",2014-06-12,0-0-0
9577319,2017-02-21,2014-12-03,TW,121.46566,25.011997,"H01Q15/0013,H01Q1/52,H04M1/0202,H04B1/3888,H01Q1/243",utility,Housing and electronic device using same,"Chiun Mai Communication Systems, Inc.",fl:ch_ln:hsu-80,CHO-KANG,HSU,[],907f9ab3-16c8-11ed-9b5f-1234bde3cd05,,2014-12-03,0-0-0
